주소,입력주소,경도,위도
방이동 145-58,서울시  방이동 145-58,127.041108,37.484013
방이동 168-4,서울시  방이동 168-4,127.043286,37.467478
방이동 124-36,서울시  방이동 124-36,127.044885,37.468834
방이동 57-20,서울시  방이동 57-20,127.047114,37.472249
방이동 140-6,서울시  방이동 140-6,127.040787,37.470197
방이동 115-2,서울시  방이동 115-2,127.040996,37.48212
방이동 170-2,서울시  방이동 170-2,127.047123,37.474195
방이동 107-21,서울시  방이동 107-21,127.047038,37.46932
방이동 176-8,서울시  방이동 176-8,127.042474,37.469067
방이동 60-18,서울시  방이동 60-18,127.040884,37.477614
방이동 145-47,서울시  방이동 145-47,127.026325,37.468646
방이동 117-16,서울시  방이동 117-16,127.025881,37.46894
방이동 156-14,서울시  방이동 156-14,127.017582,37.516492
방이동 136-10,서울시  방이동 136-10,127.018144,37.514199
방이동 54-7,서울시  방이동 54-7,127.011121,37.51232
방이동 119-15,서울시  방이동 119-15,127.010933,37.512895
방이동 130-3,서울시  방이동 130-3,127.018966,37.505817
방이동 109-17,서울시  방이동 109-17,126.995602,37.497998
방이동 55-19,서울시  방이동 55-19,127.018096,37.506585
방이동 176-9,서울시  방이동 176-9,127.018141,37.507468
방이동 118-2,서울시  방이동 118-2,126.992246,37.497789
방이동 124-17,서울시  방이동 124-17,127.021455,37.508343
방이동 158-10,서울시  방이동 158-10,127.019035,37.509205
방이동 119-9,서울시  방이동 119-9,127.017693,37.508005
방이동 102-6,서울시  방이동 102-6,127.018468,37.504975
방이동 199-11,서울시  방이동 199-11,126.879527,37.509992
방이동 58-8,서울시  방이동 58-8,126.884836,37.485318
방이동 146-3,서울시  방이동 146-3,126.848647,37.506397
방이동 132-11,서울시  방이동 132-11,126.854436,37.50648
오금동 41-6,서울시  오금동 41-6,126.85037,37.503909
오금동 113-4,서울시  오금동 113-4,126.865412,37.505397
오금동 116-2,서울시  오금동 116-2,126.848461,37.507431
오금동 57-3,서울시  오금동 57-3,126.852077,37.492861
오금동 37,서울시  오금동 37,126.851083,37.492833
오금동 41-2,서울시  오금동 41-2,126.850247,37.493465
오금동 68-9,서울시  오금동 68-9,126.852056,37.493491
오금동 79-7,서울시  오금동 79-7,126.857116,37.488711
오금동 90-2,서울시  오금동 90-2,126.853338,37.486584
오금동 55-15,서울시  오금동 55-15,126.859403,37.488544
오금동 36-3,서울시  오금동 36-3,126.861279,37.494527
오금동 66-7,서울시  오금동 66-7,126.854925,37.498898
오금동 39-7,서울시  오금동 39-7,126.852865,37.492355
오금동 71-3,서울시  오금동 71-3,126.852547,37.490216
오금동 47-9,서울시  오금동 47-9,126.854048,37.486014
오금동 36-17,서울시  오금동 36-17,126.861097,37.494597
오금동 117,서울시  오금동 117,126.851735,37.491578
오금동 134-27,서울시  오금동 134-27,126.855495,37.497859
오금동 77-8,서울시  오금동 77-8,126.852673,37.493813
오금동 140-1,서울시  오금동 140-1,126.858259,37.487884
거여동 567-3,서울시  거여동 567-3,126.852266,37.493079
거여동 20-9,서울시  거여동 20-9,126.850917,37.494805
거여동 292-5,서울시  거여동 292-5,126.857,37.489629
거여동 127-11,서울시  거여동 127-11,126.855379,37.489154
거여동 4-7,서울시  거여동 4-7,126.852554,37.49055
거여동 14-3,서울시  거여동 14-3,126.854769,37.486156
거여동 544-6,서울시  거여동 544-6,126.846068,37.499064
거여동 550-8,서울시  거여동 550-8,126.857235,37.488316
거여동 566-7,서울시  거여동 566-7,126.852856,37.484831
마천동 307-30,서울시  마천동 307-30,126.852578,37.482333
마천동 42-8,서울시  마천동 42-8,126.844861,37.498809
마천동 1-11,서울시  마천동 1-11,126.838048,37.494778
마천동 172-7,서울시  마천동 172-7,126.845034,37.49345
마천동 311-59,서울시  마천동 311-59,126.84034,37.489169
마천동 190-21,서울시  마천동 190-21,126.833352,37.487695
마천동 283-14,서울시  마천동 283-14,126.840258,37.496674
마천동 323-11,서울시  마천동 323-11,126.838526,37.494594
마천동 348-7,서울시  마천동 348-7,126.832084,37.489241
마천동 7-7,서울시  마천동 7-7,126.837767,37.493937
마천동 10-6,서울시  마천동 10-6,126.838023,37.494174
마천동 202-3,서울시  마천동 202-3,126.833363,37.495011
마천동 568-3,서울시  마천동 568-3,126.829665,37.497146
마천동 278-32,서울시  마천동 278-32,126.829156,37.496429
마천동 123-9,서울시  마천동 123-9,126.828546,37.497099
마천동 14-16,서울시  마천동 14-16,126.830467,37.49719
마천동 362-3,서울시  마천동 362-3,126.823206,37.49728
마천동 5-11,서울시  마천동 5-11,126.82878,37.497327
마천동 199-26,서울시  마천동 199-26,126.8298,37.498661
성북동 168-30,서울시  성북동 168-30,126.818119,37.495689
성북동 163-29,서울시  성북동 163-29,126.82101,37.484437
성북동 168-140,서울시  성북동 168-140,126.869113,37.551719
성북동 178-67,서울시  성북동 178-67,126.874225,37.552704
성북동 126-23,서울시  성북동 126-23,126.870053,37.553124
성북동 131-7,서울시  성북동 131-7,126.87014,37.549656
성북동 168-32,서울시  성북동 168-32,126.875445,37.551356
성북동1가 106-37,서울시  성북동1가 106-37,126.871047,37.550313
돈암동 580-9,서울시  돈암동 580-9,126.870175,37.551098
돈암동 83-54,서울시  돈암동 83-54,126.867588,37.552272
동소문동1가 127,서울시  동소문동1가 127,126.861752,37.546791
동소문동4가 103-10,서울시  동소문동4가 103-10,126.858195,37.550028
동소문동4가 109,서울시  동소문동4가 109,126.862919,37.548208
동소문동6가 160,서울시  동소문동6가 160,126.862041,37.548632
삼선동2가 249,서울시  삼선동2가 249,126.861114,37.550065
삼선동5가 150-7,서울시  삼선동5가 150-7,126.861474,37.536805
동선동1가 124,서울시  동선동1가 124,126.860148,37.550317
동선동3가 215-7,서울시  동선동3가 215-7,126.857777,37.550681
동선동4가 132,서울시  동선동4가 132,126.862385,37.552834
동선동5가 172-16,서울시  동선동5가 172-16,126.86067,37.550232
동선동5가 128,서울시  동선동5가 128,126.860278,37.546227
동선동5가 134-1,서울시  동선동5가 134-1,126.860524,37.556114
동선동5가 176-2,서울시  동선동5가 176-2,126.8626,37.537185
정릉동 195-54,서울시  정릉동 195-54,126.856152,37.555576
정릉동 409-49,서울시  정릉동 409-49,126.858987,37.547044
정릉동 164-4,서울시  정릉동 164-4,126.863299,37.550041
정릉동 192-57,서울시  정릉동 192-57,126.859178,37.547127
정릉동 403-24,서울시  정릉동 403-24,126.834512,37.539606
정릉동 412-20,서울시  정릉동 412-20,126.837432,37.538841
정릉동 172-5,서울시  정릉동 172-5,126.84968,37.552504
정릉동 506-10,서울시  정릉동 506-10,126.857097,37.5367
정릉동 409-13,서울시  정릉동 409-13,126.861963,37.535179
정릉동 508-160,서울시  정릉동 508-160,126.841246,37.537374
정릉동 24-25,서울시  정릉동 24-25,126.8358,37.536095
정릉동 385-25,서울시  정릉동 385-25,126.845935,37.537754
정릉동 266-449,서울시  정릉동 266-449,126.845164,37.538602
정릉동 774-4,서울시  정릉동 774-4,126.83482,37.543078
정릉동 266-87,서울시  정릉동 266-87,126.845969,37.541421
정릉동 266-53,서울시  정릉동 266-53,126.854893,37.535075
정릉동 412-30,서울시  정릉동 412-30,126.850995,37.545759
정릉동 402-81,서울시  정릉동 402-81,126.848222,37.530351
정릉동 252-133,서울시  정릉동 252-133,126.838253,37.53557
정릉동 260-33,서울시  정릉동 260-33,126.837747,37.536799
정릉동 800-20,서울시  정릉동 800-20,126.838037,37.536361
정릉동 175-11,서울시  정릉동 175-11,126.849618,37.531518
정릉동 508-193,서울시  정릉동 508-193,126.845503,37.531316
정릉동 410-4,서울시  정릉동 410-4,126.861358,37.532506
길음동 1192,서울시  길음동 1192,126.855672,37.530703
길음동 1118-5,서울시  길음동 1118-5,126.840735,37.535297
종암동 10-293,서울시  종암동 10-293,126.839184,37.535363
종암동 70-129,서울시  종암동 70-129,126.847104,37.550064
종암동 30-66,서울시  종암동 30-66,126.849941,37.533306
종암동 54-313,서울시  종암동 54-313,126.848875,37.532745
종암동 45-212,서울시  종암동 45-212,126.849085,37.533829
종암동 45-146,서울시  종암동 45-146,126.848081,37.537324
종암동 3-177,서울시  종암동 3-177,126.84153,37.531394
종암동 7-143,서울시  종암동 7-143,126.848798,37.537745
하월곡동 40-40,서울시  하월곡동 40-40,126.850436,37.546763
하월곡동 75-3,서울시  하월곡동 75-3,126.851937,37.549291
상월곡동 75-34,서울시  상월곡동 75-34,126.842797,37.527766
장위동 233-143,서울시  장위동 233-143,126.854939,37.533552
장위동 283-49,서울시  장위동 283-49,126.842993,37.530489
장위동 231-177,서울시  장위동 231-177,126.845742,37.531192
장위동 76-289,서울시  장위동 76-289,126.844355,37.54409
장위동 246-156,서울시  장위동 246-156,126.847891,37.546693
장위동 230-64,서울시  장위동 230-64,126.850877,37.533504
장위동 225-54,서울시  장위동 225-54,126.849381,37.535877
장위동 68-925,서울시  장위동 68-925,126.849107,37.539037
장위동 219-81,서울시  장위동 219-81,126.856029,37.533995
장위동 231-291,서울시  장위동 231-291,126.83896,37.529351
장위동 233-489,서울시  장위동 233-489,126.848945,37.546577
장위동 219-16,서울시  장위동 219-16,126.841768,37.531388
장위동 231-409,서울시  장위동 231-409,126.845298,37.551921
장위동 230-170,서울시  장위동 230-170,126.846139,37.539215
장위동 219-183,서울시  장위동 219-183,126.845323,37.541505
장위동 76-264,서울시  장위동 76-264,126.849709,37.546206
장위동 233-504,서울시  장위동 233-504,126.848372,37.533804
장위동 230-194,서울시  장위동 230-194,126.847813,37.535582
장위동 230-123,서울시  장위동 230-123,126.860345,37.535181
장위동 76-23,서울시  장위동 76-23,126.857243,37.535998
장위동 89-51,서울시  장위동 89-51,126.848739,37.531294
장위동 231-315,서울시  장위동 231-315,126.848205,37.546128
장위동 219-92,서울시  장위동 219-92,126.845992,37.53479
장위동 227-4,서울시  장위동 227-4,126.843233,37.53834
장위동 66-193,서울시  장위동 66-193,126.844832,37.544735
장위동 238-195,서울시  장위동 238-195,126.848091,37.547677
장위동 246-149,서울시  장위동 246-149,126.850967,37.532063
장위동 246-135,서울시  장위동 246-135,126.842527,37.532819
장위동 283-30,서울시  장위동 283-30,126.846306,37.537181
장위동 233-266,서울시  장위동 233-266,126.853616,37.536405
석관동 200-18,서울시  석관동 200-18,126.854056,37.531309
석관동 332-197,서울시  석관동 332-197,126.846,37.546783
석관동 332-199,서울시  석관동 332-199,126.85667,37.532785
석관동 304-43,서울시  석관동 304-43,126.855018,37.53504
석관동 174-9,서울시  석관동 174-9,126.848969,37.533242
미아동 791-1741,서울시  미아동 791-1741,126.834218,37.546874
미아동 791-3591,서울시  미아동 791-3591,126.849349,37.54832
미아동 1264-136,서울시  미아동 1264-136,126.86189,37.534728
미아동 776-98,서울시  미아동 776-98,126.848816,37.545413
미아동 416-34,서울시  미아동 416-34,126.850758,37.534674
미아동 341-1,서울시  미아동 341-1,126.849564,37.544592
미아동 791-2672,서울시  미아동 791-2672,126.850066,37.540695
미아동 791-1495,서울시  미아동 791-1495,126.847205,37.541262
미아동 300-25,서울시  미아동 300-25,126.846545,37.539318
미아동 307-51,서울시  미아동 307-51,126.860305,37.536316
미아동 399-3,서울시  미아동 399-3,126.842986,37.545555
미아동 320-35,서울시  미아동 320-35,126.856954,37.534941
미아동 715,서울시  미아동 715,126.846683,37.537698
미아동 791-1858,서울시  미아동 791-1858,126.843566,37.538785
미아동 312-28,서울시  미아동 312-28,126.852161,37.529507
미아동 316-4,서울시  미아동 316-4,126.834018,37.543736
미아동 319-33,서울시  미아동 319-33,126.840252,37.543807
미아동 719-3,서울시  미아동 719-3,126.856949,37.550827
미아동 436-6,서울시  미아동 436-6,126.842533,37.539721
미아동 128-39,서울시  미아동 128-39,126.845433,37.542425
미아동 791-1076,서울시  미아동 791-1076,126.844564,37.547417
미아동 791-2139,서울시  미아동 791-2139,126.850478,37.532239
미아동 320-12,서울시  미아동 320-12,126.852989,37.531587
미아동 323-48,서울시  미아동 323-48,126.840926,37.528766
번동 471-150,서울시  번동 471-150,126.847068,37.533268
번동 443-46,서울시  번동 443-46,126.843433,37.532017
번동 411-12,서울시  번동 411-12,126.843131,37.53396
번동 459-87,서울시  번동 459-87,126.843671,37.53274
번동 428-59,서울시  번동 428-59,126.835403,37.53619
번동 148-123,서울시  번동 148-123,126.852259,37.551862
번동 469-109,서울시  번동 469-109,126.857156,37.550621
번동 148-135,서울시  번동 148-135,126.851754,37.539811
번동 443-137,서울시  번동 443-137,126.842856,37.544436
번동 459-73,서울시  번동 459-73,126.850732,37.531908
번동 148-225,서울시  번동 148-225,126.852637,37.536107
번동 148-278,서울시  번동 148-278,126.840398,37.539501
번동 461-99,서울시  번동 461-99,126.840638,37.539351
번동 148-240,서울시  번동 148-240,126.84719,37.551101
번동 458-64,서울시  번동 458-64,126.854833,37.553005
번동 148-340,서울시  번동 148-340,126.854305,37.535799
수유동 8-136,서울시  수유동 8-136,126.849681,37.544395
수유동 341-11,서울시  수유동 341-11,126.8507,37.53179
수유동 468-50,서울시  수유동 468-50,126.850754,37.531223
수유동 510-31,서울시  수유동 510-31,126.846073,37.535448
수유동 508-110,서울시  수유동 508-110,126.845294,37.532404
수유동 397-29,서울시  수유동 397-29,126.840977,37.539363
수유동 130-75,서울시  수유동 130-75,126.845802,37.544915
수유동 310-23,서울시  수유동 310-23,126.850338,37.549456
수유동 9-8,서울시  수유동 9-8,126.854367,37.553171
수유동 282-16,서울시  수유동 282-16,126.854268,37.533032
수유동 720-5,서울시  수유동 720-5,126.849508,37.531346
수유동 705-1,서울시  수유동 705-1,126.847327,37.548075
수유동 252-215,서울시  수유동 252-215,126.847842,37.544755
수유동 543-13,서울시  수유동 543-13,126.846048,37.551748
수유동 486-1273,서울시  수유동 486-1273,126.849822,37.537377
수유동 412-37,서울시  수유동 412-37,126.862743,37.533691
수유동 441-31,서울시  수유동 441-31,126.849655,37.531347
수유동 472-507,서울시  수유동 472-507,126.847295,37.547228
수유동 510-22,서울시  수유동 510-22,126.840331,37.569406
수유동 392-25,서울시  수유동 392-25,126.823028,37.568343
수유동 258-35,서울시  수유동 258-35,126.832765,37.550833
수유동 535-37,서울시  수유동 535-37,126.832286,37.553955
수유동 1-121,서울시  수유동 1-121,126.8378,37.553036
수유동 468-149,서울시  수유동 468-149,126.832338,37.554235
수유동 410-185,서울시  수유동 410-185,126.832813,37.550599
수유동 35-17,서울시  수유동 35-17,126.83093,37.550932
수유동 472-389,서울시  수유동 472-389,126.834147,37.55218
수유동 252-107,서울시  수유동 252-107,126.837556,37.551998
수유동 510-15,서울시  수유동 510-15,126.833792,37.553168
수유동 721-1,서울시  수유동 721-1,126.831426,37.551036
수유동 478-6,서울시  수유동 478-6,126.831924,37.55396
수유동 510-19,서울시  수유동 510-19,126.838276,37.553735
수유동 535-252,서울시  수유동 535-252,126.823932,37.546844
수유동 530-1,서울시  수유동 530-1,126.813579,37.563148
수유동 181-50,서울시  수유동 181-50,126.814243,37.561974
수유동 444-16,서울시  수유동 444-16,126.812706,37.563284
수유동 521-14,서울시  수유동 521-14,126.814877,37.564089
우이동 108-1,서울시  우이동 108-1,126.812486,37.556461
우이동 56-49,서울시  우이동 56-49,126.814002,37.562188
우이동 21-7,서울시  우이동 21-7,126.81479,37.555303
우이동 100-34,서울시  우이동 100-34,126.808865,37.570633
우이동 125-4,서울시  우이동 125-4,126.822604,37.570113
가산동 146-92,서울시  가산동 146-92,126.815244,37.57022
가산동 142-17,서울시  가산동 142-17,126.818175,37.578178
가산동 142-59,서울시  가산동 142-59,126.806529,37.573691
가산동 140-20,서울시  가산동 140-20,126.812655,37.575041
가산동 237-57,서울시  가산동 237-57,126.806524,37.573997
독산동 912-4,서울시  독산동 912-4,126.807177,37.56712
독산동 1019-7,서울시  독산동 1019-7,126.814558,37.56851
독산동 378-186,서울시  독산동 378-186,126.807148,37.566156
독산동 146-16,서울시  독산동 146-16,126.814216,37.573715
독산동 1006-116,서울시  독산동 1006-116,126.81407,37.565045
독산동 234-37,서울시  독산동 234-37,126.814886,37.566387
독산동 993-26,서울시  독산동 993-26,126.951033,37.483392
독산동 900-20,서울시  독산동 900-20,126.943769,37.489364
독산동 150-4,서울시  독산동 150-4,126.967945,37.472945
독산동 378-473,서울시  독산동 378-473,126.953572,37.488604
독산동 890-23,서울시  독산동 890-23,126.969175,37.470631
독산동 284-20,서울시  독산동 284-20,126.966143,37.470802
독산동 1006-75,서울시  독산동 1006-75,126.966988,37.47345
독산동 182-17,서울시  독산동 182-17,126.9413,37.48645
독산동 882-24,서울시  독산동 882-24,126.962919,37.473405
독산동 959-20,서울시  독산동 959-20,126.952835,37.483065
독산동 892-16,서울시  독산동 892-16,126.969385,37.475958
독산동 1006-60,서울시  독산동 1006-60,126.948301,37.48307
시흥동 948-15,서울시  시흥동 948-15,126.966688,37.477195
시흥동 492-25,서울시  시흥동 492-25,126.964679,37.47452
시흥동 3-53,서울시  시흥동 3-53,126.938591,37.482884
시흥동 946-21,서울시  시흥동 946-21,126.963719,37.47361
시흥동 971-2,서울시  시흥동 971-2,126.941513,37.488146
시흥동 827-11,서울시  시흥동 827-11,126.961258,37.475003
시흥동 978-8,서울시  시흥동 978-8,126.959643,37.482153
시흥동 822-32,서울시  시흥동 822-32,126.941909,37.487374
시흥동 860-23,서울시  시흥동 860-23,126.949653,37.480199
시흥동 863-18,서울시  시흥동 863-18,126.950742,37.478325
시흥동 948-28,서울시  시흥동 948-28,126.968914,37.471511
시흥동 914-11,서울시  시흥동 914-11,126.969487,37.475931
시흥동 906-3,서울시  시흥동 906-3,126.948441,37.479521
시흥동 930-70,서울시  시흥동 930-70,126.968876,37.468565
시흥동 945-21,서울시  시흥동 945-21,126.960071,37.491275
시흥동 859-1,서울시  시흥동 859-1,126.944409,37.480828
시흥동 1-70,서울시  시흥동 1-70,126.931472,37.488965
시흥동 820-4,서울시  시흥동 820-4,126.942152,37.480537
시흥동 204-11,서울시  시흥동 204-11,126.945872,37.483733
시흥동 954-19,서울시  시흥동 954-19,126.94232,37.488684
시흥동 960-10,서울시  시흥동 960-10,126.960422,37.474933
시흥동 971-4,서울시  시흥동 971-4,126.946245,37.479736
시흥동 830-11,서울시  시흥동 830-11,126.946497,37.477873
시흥동 492-12,서울시  시흥동 492-12,126.939627,37.47837
시흥동 857-2,서울시  시흥동 857-2,126.93897,37.486474
시흥동 873-14,서울시  시흥동 873-14,126.934327,37.48936
시흥동 872-31,서울시  시흥동 872-31,126.961169,37.474885
시흥동 991-30,서울시  시흥동 991-30,126.966751,37.468537
시흥동 933-64,서울시  시흥동 933-64,126.933894,37.487987
방배동 902-30,서울시  방배동 902-30,126.964477,37.474401
방배동 789-3,서울시  방배동 789-3,126.944794,37.484823
방배동 935-9,서울시  방배동 935-9,126.940243,37.488414
방배동 829-5,서울시  방배동 829-5,126.92948,37.493831
방배동 467-5,서울시  방배동 467-5,126.950856,37.485535
방배동 860-3,서울시  방배동 860-3,126.942564,37.490606
방배동 1019-2,서울시  방배동 1019-2,126.953701,37.475288
방배동 539-16,서울시  방배동 539-16,126.939709,37.47902
방배동 843-7,서울시  방배동 843-7,126.95954,37.487963
방배동 765-34,서울시  방배동 765-34,126.932663,37.48949
방배동 792-23,서울시  방배동 792-23,126.96188,37.475784
방배동 934-29,서울시  방배동 934-29,126.922497,37.476125
방배동 856-22,서울시  방배동 856-22,126.924446,37.475025
방배동 475-7,서울시  방배동 475-7,126.922872,37.474416
방배동 922-6,서울시  방배동 922-6,126.905285,37.481076
방배동 902-11,서울시  방배동 902-11,126.920679,37.485407
방배동 456-36,서울시  방배동 456-36,126.928164,37.476699
방배동 935-13,서울시  방배동 935-13,126.931568,37.477424
방배동 764-44,서울시  방배동 764-44,126.932589,37.477208
방배동 914-5,서울시  방배동 914-5,126.922566,37.488668
방배동 848-15,서울시  방배동 848-15,126.934429,37.478972
방배동 996-1,서울시  방배동 996-1,126.938695,37.469937
방배동 913-26,서울시  방배동 913-26,126.939055,37.474049
방배동 923-10,서울시  방배동 923-10,126.940332,37.473304
방배동 434-7,서울시  방배동 434-7,126.908965,37.483074
방배동 327-24,서울시  방배동 327-24,126.922795,37.475019
방배동 456-3,서울시  방배동 456-3,126.930977,37.487195
방배동 766-18,서울시  방배동 766-18,126.93592,37.475913
방배동 792-16,서울시  방배동 792-16,126.915613,37.462699
방배동 906-6,서울시  방배동 906-6,126.92247,37.469313
방배동 465-7,서울시  방배동 465-7,126.931285,37.480665
방배동 913-13,서울시  방배동 913-13,126.922955,37.481265
방배동 321-6,서울시  방배동 321-6,126.93083,37.487202
방배동 856-13,서울시  방배동 856-13,126.91458,37.483351
방배동 778-21,서울시  방배동 778-21,126.927272,37.48216
방배동 792-21,서울시  방배동 792-21,126.923514,37.487983
방배동 789-26,서울시  방배동 789-26,126.92978,37.475993
방배동 459-20,서울시  방배동 459-20,126.931427,37.477828
방배동 454-43,서울시  방배동 454-43,126.922805,37.47356
방배동 473-7,서울시  방배동 473-7,126.922599,37.473711
방배동 854-24,서울시  방배동 854-24,126.94085,37.47266
방배동 789-16,서울시  방배동 789-16,126.921969,37.47512
방배동 809-8,서울시  방배동 809-8,126.912106,37.484788
방배동 455-8,서울시  방배동 455-8,126.922816,37.469649
방배동 766-32,서울시  방배동 766-32,126.937232,37.475051
방배동 794-13,서울시  방배동 794-13,126.913194,37.47913
양재동 17-40,서울시  양재동 17-40,126.937401,37.478305
양재동 281-4,서울시  양재동 281-4,126.918372,37.487008
양재동 383-3,서울시  양재동 383-3,126.9303,37.476746
양재동 16-31,서울시  양재동 16-31,126.921533,37.471629
양재동 395-10,서울시  양재동 395-10,126.921363,37.47397
양재동 125-9,서울시  양재동 125-9,126.923843,37.484715
양재동 121-1,서울시  양재동 121-1,126.933499,37.464908
양재동 7-24,서울시  양재동 7-24,126.903707,37.48307
양재동 355-12,서울시  양재동 355-12,126.930656,37.475577
양재동 360,서울시  양재동 360,126.939733,37.476479
양재동 392-21,서울시  양재동 392-21,126.919304,37.475663
양재동 325-5,서울시  양재동 325-5,126.917476,37.484035
양재동 6-33,서울시  양재동 6-33,126.919449,37.467159
양재동 287-11,서울시  양재동 287-11,126.924178,37.475555
양재동 384-7,서울시  양재동 384-7,126.907963,37.48274
양재동 332-3,서울시  양재동 332-3,126.914935,37.473632
양재동 93-6,서울시  양재동 93-6,126.937591,37.474487
우면동 9-4,서울시  우면동 9-4,126.922721,37.473136
우면동 6-10,서울시  우면동 6-10,126.930256,37.486206
잠원동 10-24,서울시  잠원동 10-24,126.920738,37.478163
잠원동 26-3,서울시  잠원동 26-3,126.924079,37.488015
잠원동 60-18,서울시  잠원동 60-18,126.939815,37.468307
잠원동 61-7,서울시  잠원동 61-7,126.92747,37.486478
반포동 728-13,서울시  반포동 728-13,126.923402,37.483197
반포동 107-48,서울시  반포동 107-48,126.915483,37.474844
반포동 715-7,서울시  반포동 715-7,126.921257,37.477411
반포동 714-21,서울시  반포동 714-21,126.941584,37.475955
반포동 612-92,서울시  반포동 612-92,126.934914,37.467164
반포동 724-5,서울시  반포동 724-5,126.928302,37.475727
반포동 710-3,서울시  반포동 710-3,126.935887,37.475814
반포동 712-5,서울시  반포동 712-5,126.942503,37.468449
반포동 730-1,서울시  반포동 730-1,126.980076,37.474555
서초동 1430-2,서울시  서초동 1430-2,126.972827,37.473095
서초동 1547-10,서울시  서초동 1547-10,126.979838,37.472147
서초동 1451-60,서울시  서초동 1451-60,126.97819,37.471961
서초동 1558-4,서울시  서초동 1558-4,126.973798,37.473158
서초동 1478-9,서울시  서초동 1478-9,126.974403,37.473559
서초동 1478-16,서울시  서초동 1478-16,126.977621,37.473056
서초동 1429-6,서울시  서초동 1429-6,127.03934,37.576041
서초동 1613-11,서울시  서초동 1613-11,127.031348,37.571623
서초동 1480-6,서울시  서초동 1480-6,127.029472,37.576609
서초동 1350,서울시  서초동 1350,127.03237,37.581904
서초동 1355-29,서울시  서초동 1355-29,127.035992,37.583717
서초동 1428-4,서울시  서초동 1428-4,127.037331,37.589657
서초동 1344-27,서울시  서초동 1344-27,127.034585,37.587436
서초동 1506-30,서울시  서초동 1506-30,127.052181,37.579397
서초동 1527-3,서울시  서초동 1527-3,127.051832,37.583701
서초동 1608-2,서울시  서초동 1608-2,127.051006,37.583641
신도림동 293-3,서울시  신도림동 293-3,127.055454,37.566764
구로동 317-133,서울시  구로동 317-133,127.049536,37.57196
구로동 252-8,서울시  구로동 252-8,127.057927,37.570856
구로동 717-12,서울시  구로동 717-12,127.051095,37.570441
구로동 779-70,서울시  구로동 779-70,127.050826,37.572899
구로동 429-255,서울시  구로동 429-255,127.067905,37.573179
구로동 777-4,서울시  구로동 777-4,127.069345,37.563847
구로동 116-34,서울시  구로동 116-34,127.065613,37.569989
구로동 429-97,서울시  구로동 429-97,127.062601,37.56373
구로동 803-38,서울시  구로동 803-38,127.070482,37.564396
구로동 739-39,서울시  구로동 739-39,127.064693,37.568432
구로동 780-80,서울시  구로동 780-80,127.061847,37.563346
구로동 798-9,서울시  구로동 798-9,127.044352,37.587849
구로동 770-48,서울시  구로동 770-48,127.049371,37.585781
구로동 252-65,서울시  구로동 252-65,127.043681,37.586321
구로동 523-29,서울시  구로동 523-29,127.044805,37.587789
구로동 739-21,서울시  구로동 739-21,127.049323,37.589601
구로동 738-1,서울시  구로동 738-1,127.058087,37.587797
구로동 155-42,서울시  구로동 155-42,127.066976,37.58502
구로동 791-40,서울시  구로동 791-40,127.068259,37.592942
가리봉동 775-2,서울시  가리봉동 775-2,127.065832,37.595022
고척동 241-298,서울시  고척동 241-298,127.067168,37.585959
고척동 166-6,서울시  고척동 166-6,127.066499,37.595108
고척동 253-260,서울시  고척동 253-260,127.066653,37.595434
고척동 48-14,서울시  고척동 48-14,127.056941,37.598781
고척동 241-213,서울시  고척동 241-213,126.982145,37.557856
개봉동 320-15,서울시  개봉동 320-15,126.997221,37.558679
개봉동 318-12,서울시  개봉동 318-12,127.00774,37.560912
개봉동 317-11,서울시  개봉동 317-11,127.001105,37.558531
개봉동 305-17,서울시  개봉동 305-17,127.005671,37.553957
개봉동 264-11,서울시  개봉동 264-11,127.010194,37.557707
개봉동 357-5,서울시  개봉동 357-5,127.025988,37.564218
개봉동 276-35,서울시  개봉동 276-35,127.01042,37.559403
개봉동 417-14,서울시  개봉동 417-14,127.004779,37.552913
개봉동 153-21,서울시  개봉동 153-21,127.00508,37.550717
개봉동 321-7,서울시  개봉동 321-7,127.006345,37.551728
개봉동 339-8,서울시  개봉동 339-8,127.005224,37.550124
개봉동 360-2,서울시  개봉동 360-2,127.011994,37.55419
개봉동 417-9,서울시  개봉동 417-9,127.010416,37.556267
개봉동 333-8,서울시  개봉동 333-8,127.005358,37.550206
개봉동 156-20,서울시  개봉동 156-20,127.007088,37.553788
개봉동 306-31,서울시  개봉동 306-31,127.013922,37.552197
개봉동 279-26,서울시  개봉동 279-26,127.01001,37.560427
개봉동 320-2,서울시  개봉동 320-2,127.021625,37.563722
개봉동 307-19,서울시  개봉동 307-19,127.020274,37.570117
개봉동 264-26,서울시  개봉동 264-26,127.021816,37.569905
개봉동 346-47,서울시  개봉동 346-47,127.020964,37.570123
개봉동 339-5,서울시  개봉동 339-5,126.96673,37.560317
개봉동 359-10,서울시  개봉동 359-10,127.084808,37.586953
개봉동 68-15,서울시  개봉동 68-15,127.078331,37.583253
개봉동 278-12,서울시  개봉동 278-12,127.072625,37.589642
개봉동 368-4,서울시  개봉동 368-4,127.091195,37.586822
개봉동 315-8,서울시  개봉동 315-8,127.085936,37.579844
오류동 31-216,서울시  오류동 31-216,127.076644,37.591521
오류동 81-168,서울시  오류동 81-168,127.092361,37.590625
오류동 137-55,서울시  오류동 137-55,127.076639,37.591926
오류동 168-20,서울시  오류동 168-20,127.090723,37.587458
오류동 276-9,서울시  오류동 276-9,127.090343,37.585212
