주소,경도,위도
쌍문동 315-71,127.044101,37.565798
쌍문동 554-7,127.036546,37.571495
쌍문동 531-17,127.04146999999999,37.563588
쌍문동 713-40,127.047224,37.56149
쌍문동 81-10,127.03226399999998,37.559494
쌍문동 522-14,127.041954,37.556734999999996
쌍문동 460-353,127.040456,37.561417
쌍문동 81-146,127.032051,37.559267
쌍문동 81-127,127.030549,37.559056
쌍문동 422-40,127.03004299999999,37.551763
쌍문동 315-75,127.032445,37.548998
쌍문동 315-492,127.029624,37.552714
쌍문동 75-42,127.03043000000001,37.552505
방학동 654-32,127.02454099999999,37.557115
방학동 612-3,127.024282,37.556139
방학동 644-12,127.021148,37.552634999999995
방학동 713-32,127.02067,37.548514000000004
방학동 304-53,127.019127,37.551438
방학동 664-44,127.025199,37.548344
방학동 304-5,127.02408700000001,37.550263
방학동 412-2,127.016701,37.547381
방학동 629-8,127.020416,37.548034
방학동 691,127.01073600000001,37.54061
방학동 724-35,127.01601699999999,37.542654
방학동 637-10,127.045874,37.542223
방학동 398-5,127.049175,37.538889000000005
방학동 565-15,127.042781,37.548695
방학동 605-14,127.049356,37.538864000000004
방학동 343,127.04793500000001,37.5376
방학동 609-4,127.04920800000001,37.539845
방학동 343-4,127.046424,37.546057
방학동 638-10,127.04635800000001,37.545075
방학동 306-22,127.046177,37.548596
방학동 660-32,127.046008,37.549397
방학동 650-30,127.05488400000002,37.541954
방학동 621-13,127.05889599999999,37.535228000000004
방학동 630-43,127.05403799999999,37.548912
창동 581-25,127.052237,37.537436
창동 603-51,127.054128,37.549913000000004
창동 601-63,127.057106,37.539863000000004
창동 448-73,127.05967700000001,37.539703
창동 585-154,127.05561999999999,37.534787
창동 476-3,127.05916699999999,37.535266
창동 553-24,127.060195,37.539905
창동 603-46,127.06801999999999,37.550275
창동 296-49,127.069823,37.555444
창동 296-44,127.066255,37.551181
창동 632-20,127.06144499999999,37.548493
창동 621-13,127.07174499999999,37.557495
창동 261-12,127.05386399999999,37.561786
창동 448-92,127.084442,37.502990999999994
창동 442-8,127.080345,37.505112
창동 262-14,127.079255,37.504490999999994
창동 664-45,127.08572,37.505812
창동 585-21,127.07907800000001,37.504174
창동 624-17,127.080199,37.505904
창동 609-123,127.080072,37.505190999999996
창동 585-119,127.087418,37.505726
창동 608-26,127.08243,37.504813
창동 547-23,127.08076499999999,37.508675
창동 609-34,127.08821100000002,37.506516
창동 731-123,127.08147,37.505554
창동 715-67,127.080626,37.507088
도봉동 620-8,127.088779,37.506349
도봉동 624-33,127.086017,37.506508000000004
도봉동 580-17,127.082122,37.507739
도봉동 581-3,127.083564,37.503633
도봉동 587-4,127.080229,37.507193
도봉동 573-8,127.078079,37.504518
도봉동 556-81,127.078777,37.505659
도봉동 602-7,127.08055800000001,37.508041999999996
도봉동 589-8,127.088347,37.507418
도봉동 596-29,127.087216,37.505607
도봉동 585-3,127.08081200000001,37.508558
도선동 329-12,127.08018600000001,37.506976
마장동 783-9,127.081383,37.504418
마장동 465-3,127.085776,37.503037
마장동 815-8,127.082205,37.505568
사근동 213-26,127.08650700000001,37.504358
행당동 309-25,127.08571200000002,37.504585999999996
행당동 37-22,127.08380700000001,37.504103
행당동 1-72,127.083304,37.504487
행당동 308-7,127.08127900000001,37.505453
행당동 306,127.086821,37.507315999999996
응봉동 265-158,127.08044,37.50569
응봉동 193-9,127.08189499999999,37.505052
응봉동 265-108,127.08233999999999,37.506597
응봉동 265-82,127.07933899999999,37.504113000000004
금호동1가 165-22,127.089132,37.507046
금호동1가 167-22,127.089184,37.506469
금호동2가 652,127.08796399999999,37.506334
금호동3가 818,127.084321,37.507405
금호동3가 1344-32,127.089207,37.507434
금호동3가 206,127.078223,37.504771000000005
금호동3가 54,127.088181,37.507092
금호동4가 1418-6,127.087958,37.505955
금호동4가 1092-1,127.115825,37.528126
옥수동 460-2,127.12081599999999,37.538596999999996
옥수동 297,127.113832,37.531184
성수동1가 656-11,127.11488600000001,37.527218
성수동1가 45-2,127.116574,37.537583000000005
성수동1가 685-185,127.11208700000002,37.53045
성수동1가 46-1,127.11539199999999,37.527483000000004
성수동1가 432-3,127.120313,37.538071
성수동1가 72-10,127.10606299999999,37.514744
성수동1가 656-1074,127.102298,37.507038
성수동1가 656-1806,127.097451,37.499964
성수동1가 7-22,127.102455,37.505264000000004
성수동1가 656-700,127.09848799999999,37.502153
성수동2가 321-52,127.098478,37.503964
성수동2가 216-23,127.103582,37.504624
성수동2가 299-185,127.09860400000001,37.499081
성수동2가 494,127.106793,37.503766
성수동2가 299-80,127.098909,37.499109999999995
성수동2가 269-105,127.106477,37.50179
성수동2가 269-9,127.09996000000001,37.502029
성수동2가 634-3,127.09931399999999,37.501231
성수동2가 216-25,127.100852,37.505
성수동2가 269-205,127.100834,37.505584999999996
송정동 73-538,127.106801,37.504045
송정동 89-2,127.097526,37.50128
송정동 73-547,127.099777,37.501288
송정동 67-25,127.10616100000001,37.502707
송정동 97-20,127.10703500000001,37.501542
용답동 26-20,127.10388400000001,37.501148
잠실동 330-12,127.10343700000001,37.501668
잠실동 298-7,127.10018000000001,37.499706
잠실동 300-10,127.10161399999998,37.498996000000005
잠실동 235-2,127.107955,37.503108000000005
잠실동 301-16,127.10245900000001,37.504895
잠실동 295-2,127.10548600000001,37.505296
잠실동 298-5,127.104336,37.504981
잠실동 248-1,127.10274,37.500293
잠실동 311-6,127.09844199999999,37.505054
잠실동 199-2,127.098207,37.501114
잠실동 245-23,127.10343300000001,37.504821
잠실동 312-1,127.09774099999998,37.497561
잠실동 223-24,127.106017,37.50248
잠실동 245-16,127.097073,37.497582
잠실동 237-1,127.10463,37.504948
잠실동 217-9,127.098302,37.499798999999996
잠실동 321-11,127.098202,37.505268
잠실동 223-26,127.106256,37.500464
잠실동 304-29,127.104467,37.50628
잠실동 294-28,127.103394,37.501415
잠실동 221-11,127.102595,37.505815000000005
잠실동 243-2,127.10526499999999,37.505763
잠실동 248-8,127.104569,37.505326000000004
잠실동 199-13,127.102556,37.505309999999994
잠실동 222-19,127.105655,37.503396
잠실동 309-13,127.10009199999999,37.498534
잠실동 339-6,127.104726,37.506381
잠실동 313-5,127.110326,37.500602
잠실동 336-16,127.102777,37.504762
잠실동 335-6,127.098238,37.501321999999995
잠실동 317-13,127.100426,37.505645
잠실동 316-9,127.101165,37.5053
잠실동 312-10,127.091647,37.503956
잠실동 240-19,127.09586100000001,37.504321999999995
잠실동 295-17,127.094605,37.499645
잠실동 311-25,127.087304,37.501166
잠실동 227-6,127.089004,37.503621
잠실동 301-13,127.091874,37.505705999999996
잠실동 243-27,127.0914,37.504666
잠실동 252-13,127.09586999999999,37.50452
잠실동 246-16,127.09586499999999,37.50489
잠실동 231-37,127.09088799999999,37.503113
잠실동 242-16,127.087351,37.500986
잠실동 304-26,127.09487,37.503927000000004
잠실동 244-1,127.09411100000001,37.505949
잠실동 247-4,127.09359099999999,37.504971000000005
풍납동 398-13,127.08816999999999,37.50247
풍납동 80-37,127.096108,37.499792
풍납동 259-49,127.089583,37.500616
풍납동 394-14,127.09490900000002,37.505414
풍납동 126-185,127.093498,37.501394
풍납동 268-22,127.09606399999998,37.503396
풍납동 393,127.091503,37.499964
풍납동 81-30,127.094077,37.498416
송파동 106-3,127.094421,37.498986
송파동 131-10,127.094141,37.504417
송파동 21-11,127.0957,37.503572999999996
송파동 108-8,127.095593,37.503068
송파동 86-21,127.094424,37.499697999999995
송파동 111-31,127.094479,37.506393
송파동 177-7,127.093632,37.505340999999994
송파동 11,127.095284,37.5043
송파동 95-21,127.09178899999999,37.499704
송파동 88-22,127.092506,37.505837
송파동 50-7,127.09273999999999,37.505217
송파동 86-23,127.08949799999999,37.501156
송파동 23-7,127.08984699999999,37.502231
송파동 43-8,127.095312,37.501073999999996
송파동 110-6,127.09127,37.502368
송파동 25-15,127.093787,37.504694
송파동 95-60,127.089354,37.504606
송파동 41-15,127.088844,37.501898
송파동 40-1,127.09407900000001,37.500128000000004
송파동 17-16,127.09596499999999,37.503170000000004
송파동 97-52,127.095028,37.500198
송파동 175-1,127.087797,37.502421999999996
송파동 110-20,127.09403600000002,37.499974
송파동 92-1,127.089402,37.504363
송파동 30-1,127.09591699999999,37.503412
송파동 90-16,127.092124,37.50096
송파동 94-5,127.087239,37.501787
송파동 39,127.091972,37.500454
송파동 90-4,127.095721,37.499951
송파동 25-18,127.094022,37.504849
송파동 111-37,127.09608300000001,37.503747
송파동 56-4,127.08997600000001,37.502753999999996
송파동 180-12,127.09414,37.499741
송파동 100-6,127.093746,37.50336
송파동 137,127.089164,37.50164
송파동 88-4,127.09057299999999,37.504822
석촌동 160,127.120929,37.499078000000004
석촌동 218,127.13546200000002,37.493202000000004
석촌동 153-3,127.12671200000001,37.496796
석촌동 210-27,127.126598,37.493966
석촌동 11-11,127.122624,37.493432
석촌동 164-7,127.135465,37.49687
석촌동 220-3,127.12606000000001,37.493602
석촌동 288-3,127.135853,37.493565000000004
석촌동 227-21,127.12511699999999,37.493982
석촌동 279-18,127.12430800000001,37.494508
석촌동 236-5,127.123443,37.501709999999996
석촌동 232-2,127.13458,37.497115
석촌동 56-13,127.13591699999999,37.495872999999996
석촌동 55-11,127.121375,37.490999
석촌동 287-14,127.12603899999999,37.497314
석촌동 212-7,127.12669199999999,37.496634
석촌동 232-14,127.13320700000001,37.494572999999995
석촌동 281-2,127.12122099999999,37.499314
석촌동 278-15,127.12741100000001,37.493142999999996
석촌동 259-3,127.132723,37.493407
석촌동 261-14,127.120342,37.49902
석촌동 228-14,127.124249,37.503428
석촌동 240-11,127.13415800000001,37.495436
석촌동 291-10,127.124753,37.502891
석촌동 150-18,127.12313200000001,37.50314
석촌동 175-8,127.12700000000001,37.493428
석촌동 172-8,127.12259399999999,37.499865
석촌동 250-2,127.126053,37.488357
석촌동 5-7,127.12642199999999,37.489694
석촌동 214-3,127.130195,37.485116999999995
석촌동 164-26,127.128571,37.483771999999995
석촌동 222-6,127.12693200000001,37.481831
석촌동 281-14,127.12794199999999,37.484452000000005
석촌동 221-3,127.124435,37.485525
석촌동 172-22,127.131957,37.486256
석촌동 218-10,127.123746,37.485493
석촌동 4-7,127.12716999999999,37.481734
석촌동 273-9,127.129248,37.482957
석촌동 178-9,127.124734,37.489933
석촌동 260,127.126924,37.488346
석촌동 164-2,127.128207,37.482012
석촌동 176-16,127.12284199999999,37.488325
석촌동 171-3,127.12251699999999,37.488034000000006
석촌동 153-11,127.127928,37.483686
석촌동 283-11,127.128798,37.487594
석촌동 225-14,127.12377099999999,37.487204999999996
석촌동 178-1,127.124909,37.489475
석촌동 297-36,127.13387900000001,37.487316
석촌동 150-30,127.128273,37.488004
석촌동 212-6,127.12568799999998,37.483768
석촌동 53-6,127.124202,37.485145
석촌동 56-1,127.122129,37.488409000000004
삼전동 100-16,127.125704,37.487292
삼전동 123-6,127.12494699999999,37.484294
삼전동 168-15,127.130229,37.486127
삼전동 37-4,127.12876999999999,37.484178
삼전동 28-26,127.125529,37.484776000000004
삼전동 26-14,127.112076,37.514204
삼전동 96-7,127.116501,37.513065000000005
삼전동 124-10,127.11584099999999,37.511438
삼전동 125-11,127.11530900000001,37.510533
삼전동 49-9,127.11763899999998,37.510524
삼전동 37-24,127.111948,37.514491
삼전동 117-9,127.11646299999998,37.515345
삼전동 109-9,127.116277,37.510018
삼전동 106-10,127.12273,37.50949
삼전동 32-2,127.11233500000002,37.513295
삼전동 174-17,127.123324,37.510918
삼전동 52-21,127.11332800000001,37.510681
삼전동 113-4,127.115873,37.513502
삼전동 71-1,127.118899,37.512056
삼전동 121-7,127.11615400000001,37.51181
삼전동 67-11,127.125671,37.511431
삼전동 171-5,127.117268,37.509395
삼전동 169-18,127.112128,37.511663
삼전동 105-7,127.111581,37.513929
삼전동 121-13,127.111852,37.513067
삼전동 120-3,127.115526,37.513193
삼전동 168-14,127.110928,37.514672
삼전동 110-2,127.11665500000001,37.511463
삼전동 107-10,127.116221,37.509919000000004
삼전동 116-11,127.11666100000001,37.511003
삼전동 67-4,127.115204,37.513677
삼전동 93-14,127.123673,37.511064000000005
삼전동 94-6,127.11521599999999,37.512704
삼전동 42-6,127.11941999999999,37.511041999999996
삼전동 45-12,127.11777099999999,37.512759
삼전동 177-7,127.11705400000001,37.511249
삼전동 60-14,127.122474,37.512029
삼전동 105-3,127.12571000000001,37.511935
삼전동 8-5,127.11546200000001,37.509057
삼전동 43-1,127.11596399999999,37.515395
삼전동 167-2,127.11263999999998,37.513388
삼전동 120-1,127.121724,37.513275
삼전동 175-3,127.11626799999999,37.511685
삼전동 32-13,127.11244599999999,37.513467
삼전동 167-7,127.11765600000001,37.513894
삼전동 7-11,127.117117,37.512565
삼전동 121-2,127.12311100000001,37.5117
삼전동 64-2,127.12418799999999,37.511492
삼전동 35-21,127.118132,37.508996
삼전동 65-23,127.115599,37.508986
삼전동 174-13,127.114723,37.50943
삼전동 106-14,127.116179,37.514415
삼전동 122-7,127.118812,37.512767
삼전동 46-15,127.118637,37.509387
삼전동 168-25,127.11786299999999,37.508841
삼전동 102-5,127.11836699999999,37.511178
삼전동 43-5,127.122848,37.511977
삼전동 11-3,127.115548,37.512328000000004
가락동 47-7,127.119992,37.513407
가락동 182-12,127.117691,37.514795
가락동 150-9,127.118756,37.512677000000004
가락동 131-1,127.11622,37.512919000000004
가락동 114-6,127.11246200000001,37.513107
가락동 168,127.135884,37.504676
가락동 132-5,127.135254,37.503409999999995
가락동 182-16,127.133902,37.502967
가락동 127-28,127.128432,37.507467999999996
가락동 123-22,127.133495,37.501928
가락동 20-12,127.138046,37.500529
가락동 170-3,127.128822,37.506966999999996
가락동 175-21,127.13398000000001,37.503977
가락동 105-1,127.127496,37.504308
가락동 150-15,127.137542,37.504057
가락동 150-7,127.134201,37.507412
가락동 190-9,127.140345,37.501284000000005
가락동 45-3,127.14151299999999,37.501969
가락동 135,127.13398600000001,37.507419
가락동 197-14,127.13611100000001,37.504596
가락동 48-5,127.13288500000002,37.50578
가락동 4-6,127.13811499999998,37.499511
가락동 191-3,127.13346399999999,37.502676
가락동 4-18,127.13074499999999,37.505981
가락동 1-1,127.134805,37.502082
가락동 134-1,127.127762,37.503823
가락동 41-10,127.14238600000002,37.501813
문정동 32-4,127.132545,37.501939
문정동 7-6,127.139447,37.499728000000005
문정동 103-20,127.14003400000001,37.498822
문정동 95-1,127.140165,37.498219
문정동 77-10,127.13436499999999,37.505944
문정동 86-9,127.14012,37.503184000000005
문정동 61-6,127.14501200000001,37.495632
문정동 111-3,127.144857,37.493361
문정동 61-1,127.14873899999999,37.493145
문정동 78-6,127.14183200000001,37.497808
문정동 97-10,127.14971000000001,37.492296
문정동 28-7,127.143975,37.498364
문정동 22-1,127.141098,37.495802000000005
문정동 80-22,127.142591,37.49876
문정동 45-7,127.14155500000001,37.495328
문정동 53-3,127.14478100000001,37.498055
문정동 86-19,127.14386599999999,37.495011
문정동 16-2,127.14749599999999,37.492046
문정동 49-4,127.143134,37.494735999999996
문정동 28-26,127.151657,37.501051000000004
문정동 118-12,127.14486699999999,37.503399
문정동 14-9,127.152746,37.497788
문정동 67-12,127.14848700000002,37.500397
문정동 60-3,127.151356,37.496705
문정동 53-12,127.15373400000001,37.495461
문정동 35-2,127.154646,37.495819
문정동 66-3,127.15186100000001,37.498088
문정동 105-6,127.157568,37.49238
문정동 94-16,127.153423,37.496927
문정동 65-2,127.152693,37.498463
방이동 58-26,127.157224,37.493828
방이동 153-19,127.14311699999999,37.501169
방이동 145-26,127.016828,37.589443
방이동 118,127.02261599999999,37.595294
방이동 137-3,127.014889,37.593923
방이동 55-7,127.014678,37.597066
방이동 179-10,127.00656399999998,37.587231
방이동 119-16,127.011175,37.585359000000004
방이동 212-7,127.013966,37.586599
방이동 103-21,127.013479,37.588378999999996
방이동 199-2,127.01369299999999,37.58675
방이동 111-5,127.014749,37.588236
방이동 153-11,127.01432,37.588989
방이동 159-2,127.020967,37.589802
방이동 144-11,127.02010600000001,37.589858
방이동 187-14,127.01616499999999,37.596763
방이동 124-41,127.02153,37.586599
방이동 105-15,127.028348,37.582132
방이동 99-10,127.02038300000001,37.581651
방이동 102-5,127.020619,37.580951
방이동 152-24,127.01752900000001,37.581763
방이동 58-33,127.017353,37.580482
방이동 142-15,127.017385,37.585825
방이동 119-17,127.01085900000001,37.598971
방이동 141-5,127.00976899999999,37.599142
방이동 151-13,127.01018799999999,37.606876
방이동 199-14,127.01753799999999,37.600883
방이동 144-29,127.01393200000001,37.611512
방이동 133-13,127.00536699999999,37.598960999999996
방이동 156-17,127.009868,37.613046000000004
방이동 141-18,127.00898899999999,37.599090000000004
방이동 196-8,126.997906,37.6047
방이동 188,127.00551100000001,37.609414
방이동 115-17,127.00753999999999,37.609242
방이동 180-15,127.009055,37.614589
방이동 103-8,127.01510400000001,37.609377
방이동 166-13,127.008371,37.608943
방이동 144-28,127.01303200000001,37.606783
방이동 103-19,127.01886599999999,37.600623999999996
방이동 174-2,127.014431,37.606326
방이동 155-9,127.00485900000001,37.616626000000004
방이동 193-33,127.010705,37.612322999999996
방이동 191-9,127.00593500000001,37.599678000000004
방이동 126-19,127.005453,37.616316
방이동 115-18,127.00471499999999,37.597703
방이동 115-1,127.00429199999999,37.598862
방이동 178-1,127.003955,37.599534999999996
방이동 158-1,127.00748300000001,37.610143
방이동 129-7,127.02166100000001,37.60945
방이동 126-7,127.03317,37.591848999999996
방이동 136-1,127.0319,37.593721
방이동 194,127.02891399999999,37.597796
방이동 145-46,127.03738799999999,37.596667
방이동 168-3,127.034167,37.597029
방이동 175-12,127.04043999999999,37.597954
방이동 158-12,127.03463700000002,37.59305
방이동 152-30,127.03747299999999,37.595326
방이동 103-11,127.02814599999999,37.599367
오금동 74-10,127.02876,37.598318
오금동 69-3,127.035496,37.599364
오금동 64-9,127.030809,37.60885
오금동 41-25,127.033275,37.606464
오금동 57-13,127.032925,37.603749
오금동 149-1,127.03368999999999,37.605008000000005
오금동 40-14,127.033699,37.605215
오금동 52-19,127.032996,37.603479
오금동 46-6,127.040949,37.606797
오금동 125-1,127.050374,37.605765000000005
오금동 92-3,127.044591,37.606303999999994
오금동 137,127.059771,37.615905
오금동 114-16,127.048123,37.614451
오금동 92-4,127.04639499999999,37.616681
오금동 74-11,127.04524599999999,37.617095
오금동 80-4,127.04166699999999,37.61175
오금동 155-2,127.053142,37.615284
오금동 53-16,127.047478,37.612626
오금동 32-7,127.047799,37.608781
오금동 63-6,127.05438600000001,37.616276
오금동 48-2,127.044807,37.616884000000006
오금동 112-5,127.04263200000001,37.612469
오금동 55-2,127.048249,37.61165
오금동 147-6,127.042208,37.611961
오금동 157-1,127.04099199999999,37.615862
오금동 158-5,127.0526,37.611505
오금동 86-5,127.045805,37.614126
오금동 115-14,127.044804,37.617983
거여동 178-139,127.04513100000001,37.611940000000004
거여동 37-6,127.04667099999999,37.609285
거여동 35-17,127.04779599999999,37.608132
거여동 8,127.045151,37.612165000000005
거여동 256-40,127.03902099999999,37.613161
거여동 2-16,127.044322,37.616718
거여동 14-11,127.04823300000001,37.612055
거여동 4-1,127.038905,37.614313
거여동 17-8,127.044779,37.6191
거여동 129-57,127.043595,37.615126000000004
거여동 178-59,127.044127,37.61513
거여동 547,127.04408000000001,37.612625
거여동 23-8,127.044908,37.615173
마천동 71-2,127.041706,37.615769
마천동 1-1,127.058355,37.610541
마천동 173-63,127.06078899999999,37.604299
마천동 47-10,127.05216999999999,37.607032000000004
마천동 178-57,127.062712,37.613531
마천동 300-33,127.052355,37.605835
마천동 211,127.062312,37.61206
마천동 173-30,127.059008,37.606348
마천동 278-1,127.06177,37.612829999999995
마천동 190-38,127.060695,37.606388
마천동 170-4,127.060556,37.606612
마천동 369-6,127.051156,37.606663
마천동 26-7,127.05958600000001,37.609019
성북동 180-9,127.015199,37.624525
성북동 179-74,127.017385,37.628021000000004
성북동 179-61,127.03546100000001,37.613456
성북동 300-2,127.013667,37.624746
성북동 124-5,127.024794,37.616756
성북동 179-100,127.02408500000001,37.619805
성북동 126-28,127.024983,37.634328000000004
성북동 179-208,127.02304199999999,37.62076
성북동1가 113-6,127.015409,37.626635
돈암동 74-261,127.022292,37.621835
동소문동6가 187,127.016713,37.627410999999995
동소문동7가 104-2,127.03174399999999,37.619688000000004
삼선동1가 11-7,127.01276299999999,37.626234000000004
삼선동2가 232,127.023547,37.62982
삼선동3가 42-12,127.03021000000001,37.62355
삼선동3가 24,127.0139,37.625063
삼선동3가 42-7,127.02354,37.621702
삼선동5가 66-10,127.02426200000001,37.619302000000005
삼선동5가 63-1,127.02981100000001,37.628124
동선동2가 245,127.03223600000001,37.620241
동선동2가 177,127.023648,37.616909
동선동5가 173-1,127.021997,37.621013
안암동2가 68,127.02023999999999,37.623692999999996
안암동5가 134-18,127.013593,37.623484000000005
보문동5가 199,127.01605900000001,37.624586
보문동5가 232-6,127.01473600000001,37.626088
보문동6가 35-5,127.025971,37.616793
보문동6가 192,127.02493,37.617559
보문동2가 64-11,127.014394,37.622031
정릉동 607-18,127.02230700000001,37.623241
정릉동 559-43,127.015229,37.625678
정릉동 408-27,127.032857,37.626473
정릉동 42-13,127.03990800000001,37.627873
정릉동 227-64,127.031888,37.639205
정릉동 508-40,127.03140900000001,37.638544
정릉동 260-23,127.027472,37.635475
정릉동 559-63,127.031038,37.639171000000005
정릉동 921-8,127.03562600000001,37.626973
정릉동 698-11,127.029099,37.637534
정릉동 372-10,127.02413100000001,37.635375
정릉동 254-3,127.02554199999999,37.635791999999995
정릉동 192-188,127.034779,37.626768
정릉동 394-1,127.01358400000001,37.634403999999996
정릉동 202-61,127.027882,37.642272
정릉동 16-90,127.01051499999998,37.636893
정릉동 168-27,127.02044199999999,37.648806
정릉동 774-7,127.018882,37.630421000000005
정릉동 266-78,127.018781,37.64845
정릉동 508-3,127.01561699999999,37.633223
정릉동 772-11,127.025093,37.640671999999995
정릉동 508-141,127.01366000000002,37.635558
정릉동 508-97,127.02068100000001,37.642681
정릉동 508-60,127.024873,37.645365000000005
정릉동 327-1,127.029273,37.643392
길음동 1175,127.01438,37.648790999999996
종암동 31,127.01456599999999,37.634692
종암동 54-406,127.01488400000001,37.64584
종암동 57-30,127.01418000000001,37.630472
종암동 7-69,127.01845800000001,37.632535
종암동 45-172,127.015933,37.647056
종암동 1-107,127.013985,37.634984
종암동 24-2,127.012376,37.632358
종암동 8-212,127.013915,37.629064
종암동 125-56,127.020008,37.631871999999994
종암동 125-93,127.02031699999999,37.636784999999996
종암동 3-1278,127.02091200000001,37.635439
하월곡동 142,127.028035,37.643615999999994
하월곡동 90-1531,127.007522,37.642958
하월곡동 90-253,127.01328400000001,37.641664
하월곡동 90-1854,127.022139,37.638683
하월곡동 90-2076,127.019842,37.635006
하월곡동 90-713,127.013888,37.636308
하월곡동 73-39,127.013155,37.643771
상월곡동 24-144,127.014119,37.627399
상월곡동 60-1,127.01518200000001,37.642103000000006
장위동 25-21,127.01852099999999,37.636401
장위동 238-168,127.021731,37.641265999999995
장위동 223-73,127.013866,37.629388
장위동 219-285,127.02373100000001,37.640003
장위동 231-299,127.015452,37.64653
장위동 75-275,127.020477,37.636651
장위동 233-83,127.01576299999999,37.641027
장위동 252-22,127.017946,37.63445
장위동 85-4,127.009095,37.638899
장위동 219-306,127.01023700000002,37.658713
장위동 231-451,126.89436699999999,37.475415000000005
장위동 68-902,126.891853,37.472643
장위동 231-162,126.89400400000001,37.477051
장위동 219-51,126.88783000000001,37.472515
장위동 68-202,126.891977,37.478014
장위동 225-59,126.89477099999999,37.475608
장위동 219-118,126.90083100000001,37.471745
장위동 233-166,126.900683,37.467968
장위동 246-155,126.90143,37.477201
장위동 263-41,126.905451,37.472806
장위동 233-170,126.908631,37.476439
장위동 231-237,126.89685800000001,37.475969
장위동 219-323,126.89879199999999,37.461264
장위동 233-42,126.903001,37.474872999999995
장위동 231-179,126.89403300000001,37.46586
장위동 218-29,126.90543400000001,37.473940999999996
장위동 230-62,126.907661,37.476331
장위동 230-45,126.902422,37.475814
장위동 233-633,126.896795,37.474095
장위동 230-203,126.908957,37.479731
장위동 219-201,126.909402,37.477888
석관동 202-25,126.904706,37.464194
석관동 261-53,126.900921,37.471016
석관동 338-36,126.90047,37.462469
석관동 168-100,126.902433,37.464245
석관동 338-45,126.903449,37.462776
석관동 179-5,126.904744,37.479449
석관동 261-216,126.89231200000002,37.465277
석관동 175-8,126.901866,37.471349
석관동 332-453,126.90415300000001,37.47574
석관동 332-419,126.90141499999999,37.474327
석관동 338-581,126.90037199999999,37.467568
석관동 300-15,126.89486699999999,37.465246
미아동 791-1685,126.904265,37.477371999999995
미아동 791-1005,126.90311100000001,37.478190000000005
미아동 6-4,126.90862,37.477232
미아동 791-1543,126.90638,37.477292
미아동 436-48,126.902456,37.462668
미아동 341,126.90354599999999,37.455407
미아동 159-3,126.90568799999998,37.448813
미아동 320-21,126.89804,37.45395
미아동 791-3345,126.901968,37.459762
미아동 313-84,126.905165,37.436581
미아동 791-1221,126.90611399999999,37.457575
미아동 139-22,126.90417,37.452133
미아동 791-1528,126.901544,37.449288
미아동 217-48,126.90919299999999,37.461127000000005
미아동 128-33,126.912798,37.452636
미아동 791-1548,126.90600500000001,37.434012
미아동 314-59,126.90715800000001,37.440213
미아동 351,126.910652,37.461888
미아동 258-737,126.90566499999998,37.434045000000005
미아동 3-220,126.90522,37.461504
미아동 403-181,126.905925,37.449554
미아동 734-275,126.90656399999999,37.45693
미아동 867-97,126.91096999999999,37.463315
미아동 791-1907,126.90526799999999,37.456648
미아동 791-1666,126.90334299999999,37.452278
미아동 791-1399,126.90780600000001,37.455490999999995
미아동 423-5,126.90826399999999,37.451972
미아동 403-77,126.905588,37.435513
미아동 791-1981,126.907081,37.453268
미아동 308-11,126.90586599999999,37.435010999999996
미아동 791-1472,126.90298700000001,37.461141
번동 148-266,126.90744699999999,37.455290000000005
번동 305-6,126.90499299999999,37.441427000000004
번동 471-172,126.904315,37.446052
번동 459-68,126.90502,37.441905
번동 443-75,126.904173,37.434851
번동 462-154,126.99281,37.492
번동 148-199,126.98458400000001,37.479783000000005
번동 417-59,126.994542,37.481752
번동 449-12,126.98581499999999,37.493283
번동 447-24,126.98586499999999,37.493761
번동 148-204,126.995919,37.487846000000005
수유동 455-30,126.99224699999999,37.481696
수유동 172-158,126.99203899999999,37.486227
수유동 518-96,126.98683799999999,37.481171999999994
수유동 709-1,126.991942,37.485865999999994
수유동 58-21,126.98536899999999,37.490314
수유동 701-7,126.988846,37.491578999999994
수유동 469-35,126.99188999999998,37.485559
수유동 190-27,126.989175,37.476399
수유동 443-33,126.993008,37.485631
수유동 236-19,126.993632,37.482951
수유동 687,126.997046,37.484738
수유동 167-34,126.98427099999999,37.496261
수유동 279-61,126.994689,37.495251
수유동 455-24,126.99453100000001,37.484248
수유동 286-35,126.988413,37.487655
수유동 486-538,126.99423700000001,37.492688
수유동 472-197,126.984029,37.492411
수유동 276-22,126.992255,37.487805
수유동 455-15,126.99198999999999,37.495785999999995
수유동 466-37,126.995993,37.485657
수유동 486-795,126.990439,37.466462
수유동 56-175,126.992329,37.48404
수유동 1-148,126.98535700000001,37.493711
수유동 46-5,126.99961,37.479849
수유동 167-50,126.994868,37.483512
수유동 532-59,126.99179699999999,37.492478000000006
수유동 359-38,126.988239,37.487933
수유동 10-33,126.99294499999999,37.485296999999996
수유동 47-17,126.987478,37.489089
수유동 443-7,126.98654599999999,37.488559
수유동 305-8,127.040972,37.483994
수유동 486-161,127.03926799999999,37.482872
수유동 348-53,127.040127,37.483744
수유동 125-7,127.034779,37.466165999999994
수유동 39-38,127.046982,37.473735
수유동 486-265,127.04827399999999,37.470853000000005
수유동 222-10,127.04341200000002,37.468236
수유동 277-9,127.044711,37.475419
